,Day,Month,Unnamed: 0,Name,Date,Content,year
1,16,9,3,YouTube易烊千玺频道,09月16日 20:28  来自 易烊千玺超话,易烊千玺垒石十五分钟纯   LYouTube易烊千玺频道  视频,2023
3,16,9,6,TFBOYS-易烊千玺,09月16日 20:01  来自 微博直播平台,TFBOYS-易烊千玺  直播,2023
4,16,9,7,张星特闭麦吗,09月16日 20:16  来自 微博视频号,这支纪录片发布后属于 . .  记忆 会被永远封存  们 记忆 感谢 们愿意陪 一起参与这场浪漫逃离“爱能抵万难 您已逃离尼莫点” L张星特闭麦吗  视频,2023
10,16,9,14,苏醒AllenSu,09月16日 20:31  来自 iPhone 16 Pro,又来 🎫 感觉得换点新歌 🎙️🎵,2023
17,16,9,22,苏勋伦,09月16日 20:00  来自 微博视频号,📹🫡 L苏勋伦  视频,2023
19,15,7,24,艾艾艾艾艾菁,2016年07月15日 22:28  来自 iPhone 5s,这两天脸上蹦出来五六七八个痘痘，大概  空调开太足 ，火憋住 ，再加上皮肤干燥 多喝热水,2016
20,15,7,26,UPTOWNHOLIC,2016年07月15日 20:52  来自 微博 weibo.com,약도 없는 냉방병에 셔츠가 딱!!穿上衬衫再  怕  冷空调[拍照][拍照] uptownholi  更多单品 O 链接 UPTOWNHOLIC,2016
21,15,7,27,文怡,2016年07月15日 17:49  来自 赌约临近了iPhone,前几天北京热  死，戴条项链儿  嫌热 这几天温度下来 ，  小胖子们还开 空调，作为 瘦下来 先锋， 天天 屋儿 裹成这样,2016
22,15,7,28,不爱穿_bra的妖精,2016年07月15日 17:00  来自 iPhone 6s Plus,阴天 空调开 太足，冷周五嘛想约会但 又累，想吃饭又怕胖看看 子，快生  嘿嘿， 爷们该遭罪 ，过山车得坐     北京·华贸购物中心东区,2016
23,15,7,29,花田时光薄,2016年07月15日 15:54  来自 红米Note 3,生活 幸福  吃 饱，睡 好天气虽热，但   有空调有风扇 蛮好  周末来啦～,2016
24,15,7,30,虎航_Tigerair,2016年07月15日 14:32  来自 微博 weibo.com,炎炎夏 之中，看 这些水上运动   让身处    感到清凉呢摆脱空调房，与大海来一场亲密邂逅吧 图via网络O 链接,2016
25,15,7,31,Vincent--boy,2016年07月15日 14:20  来自 微博视频号,新   人喝茶 空调吹 好冷 喝口热茶暖暖身体 O 链接 L秒拍视频 .,2016
26,15,7,32,辣妈省钱快报,2016年07月15日 13:09  来自 辣妈省钱快报,空调毯  午睡珊瑚绒毯子，券后 . 元起 O 链接 领券减 元O 链接,2016
27,15,7,33,saadhu,2016年07月15日 11:32  来自 vivo X5Pro,空调坏  又饿又累又热又晕，肚子还痛，还得赶稿子写东西，脑袋一晃 一阵晕眩 ，看来这 真晕 这 子过 太销魂,2016
28,15,7,34,三宝,2016年07月15日 11:29  来自 iPhone,每次有送 用品送水搬运 工人到 来， 会热情 请他们进来吹吹空调喝杯开水  这个工人师傅送完货 站 门外， 请他进来，他  进来 ，一身臭汗，别把 们 弄脏  认真再请他才悻悻进门，笑呵呵  ” 们这 干部这么客气 ” 长沙现 室外温度 ，端坐    认真工作吧,2016
29,15,7,35,瑞安市涵宇家纺厂,2016年07月15日 10:51  来自 微博 weibo.com,棉麻抱枕被子两用抱枕靠垫被多功能汽车沙发 午睡空调被LOGO,2016
30,15,8,36,SLEASE闪租,2016年08月15日 22:43  来自 微博 weibo.com,被 事件刷屏最近娱乐事件发酵 厉害 八卦 多 起来长期 室内待 ，空气太闷想离开空调房出去呼吸新鲜空气 许 还缺一台夏普 想租戳O 链接 租只  元/ 哦,2016
31,15,8,37,无所的畏惧者,2016年08月15日 22:12  来自 贝贝微助手,颈椎 分钟保健操 端坐，全身 动，单头部运动，分别做低头 抬头 左转 右转 前伸 后缩；顺 逆时针环绕动作 每次坚持 分钟，动作 轻缓 柔和 注意 有空调  内，稍冷时  披上外套保护颈背,2016
32,15,8,38,随便打假,2016年08月15日 21:56  来自 360安全浏览器,悄悄爱法莱绒毛毯夏季空调毯毛巾被法兰绒毛毯子 午休盖毯￥ . 券O 链接拍O 链接,2016
33,15,8,39,果糖朵儿,2016年08月15日 21:21  来自 iPhone 6s Plus,赶脚最近身体差得很，家 开空调温度降到 ℃ 时候，吹一阵 感觉冷   ， 穿一件T-shirt，加一件防晒衫，还 套一件工作服（卫衣），还 披一条珊瑚绒小毛毯， 穿 裙子，把毛毯裹腿上还 冷，如果大家 笑话 ，真心想带件羽绒服放公司~关键大家 穿短袖， 心 真 有好多个问号，他们真,2016
34,15,8,40,介似天津卫,2016年08月15日 19:46  来自 微博视频号,一到夏天，出门  进烤箱，走路  麻辣烫，坐下  铁板烧，下雨 成 水煮鱼，席子上躺  翻身， 粘锅  吃个饭， 像洗 桑拿一样，蹲个厕所，汗流 比尿还多， 算  有空调，屁股底下  黏黏 ，  想穿内衣 皇上，把 打入冷宫吧  L秒拍视频 （转）,2016
35,15,8,41,小淇在日本,2016年08月15日 18:21  来自 iPhone 6,现货 大喷，现货～ ml补水镇静晒后修复，最实惠最亲民 一款喷雾💫上班族  面对空调久 👭肌肤难免干燥，修复过敏💫缓和红肿❤，还可以配合面膜纸做水膜，补水修复一举两得,2016
36,31,8,42,猫猫的美丽时光,2016年08月31日 16:51  来自 iPhone 6s Plus,感觉 发烧 ， 已经把单位 空调关 ，还打开 窗户，仍然浑身冷，头晕恶心，但 翻遍  ， 没找到体温计， 死 🤒️,2016
37,31,8,43,柏寶妃絲BBABBYFACE,2016年08月31日 14:37  来自 专业版微博,族如何给皮肤补水保湿上班一族 MM， 空调  又热又干，干燥 环境加上忽冷忽热地折腾，更加剧 皮肤水分 流失，使得她们常常感觉皮肤紧绷 发红 甚至起皮 脱屑等等   有条件 话，  桌附近放一台电子加湿器，补充空气中水分  足   备一瓶保湿喷雾，为皮肤补水,2016
38,30,9,49,瑶芳专业祛痘痘,2016年09月30日 11:08  来自 微博 weibo.com,现 大多数白领每天生活 开 空调   ， 仅干燥缺水，时间久 还容易长小细纹， 更 用 体内缺水所引起 各种小毛病   们应该 平  养成这些保湿 好习惯，玻尿酸补水修复面膜 特别适合各位小主们哦~~,2016
39,30,9,50,东台市齐乐绒绒毛绒玩具商行,2016年09月30日 00:46  来自 小店APP,卡通兔子抱枕被子两用靠垫毯 靠枕带午睡枕三用空调被大号O 链接 ( 小店),2016
74,31,7,102,艾莉亚123,2017年07月31日 22:04  来自 荣耀8 美得与众不同,又来打扰 ，荨麻疹七八  ，严重 时候 吃一片氯雷他定，最近半  隔三天  吃一片，查 过敏原，  尽量避免，但只 天一凉，或者晚上脱 衣服 浑身痒，最近凉快  一开空调，坐  动 开始胳膊腿起风团，或者指抓痕，请问除 吃药，还 再查一下其他过敏原吗？谢谢,2017
75,30,9,103,田野新农人,2017年09月30日 22:02  来自 三星Galaxy NOTE III,官场微  请客 时机西部新农人网讯 传闻张正 提副主任 ，那天 一进 ，正赶上他急匆匆往外走  伸手拦住，嬉笑   “张主任去哪 ，  请兄弟庆祝一下 ”“嘘 ”张正把右手食指竖 嘴边，表情凝重起来，但转眼又露出笑意，拉 进  ，  耳边  “正式文件还没下来，,2017
144,31,7,207,小桃酱日淘助手,2016年07月31日 14:20  来自 微博 weibo.com,入伏意味 到达烈 炎炎，喝水总 解暑  二法宝   吹 空调  们，吹风带走 空气和人 水份，人体  自觉 过程中，更会需 水 输入 mug-tail 动物尾巴 杯子，用各种小动物 尾巴当作杯子 手柄，似乎能感受小动物 亲密， 感受到生活 活力和朝气 O 链接,2016
145,15,8,210,刀一刃刃,2016年08月15日 10:41  来自 荣耀3C畅玩版,图一 女雏腐 一颗，唉， 空气 流通，剩下 凉凉拿回家养 图二右下角已经有新根长出来 ，种得浅， 时查看根系生长情况，图三图四暂时没出现死亡迹象 图五两个小 点初夏买 ，上周浇足水后，越发生机,2016
146,13,8,211,奇美优品科技,2016年08月13日 11:36  来自 全网诚信通,创意桌面 空气加湿器迷 车载usb小型卧室加湿器 O 链接,2016
147,12,8,213,宝儿主播,2016年08月12日 17:37  来自 微博 weibo.com,雨后 空气格外清新，走出 到花园散散步，呼吸一下新鲜空气，心情顿然轻松起来，来，一起静心听一下大自然 声音吧,2016
148,11,8,214,陕西省红河谷森林公园,2016年08月11日 09:40  来自 360安全浏览器,山势险峻 石峡深邃 幽谷含秀 飞瀑深潭 珠飞玉溅，洗去城市 燥热， 如此清凉 地方攀登山路，耳畔 潺潺流水声，深呼吸 浸人心脾 富氧空气，久坐 或者久待家中 各位快粉，来此爬山锻炼身体，拥有 愉快 有氧运动体验，真 极好,2016
149,9,8,216,惠州市惠城区苗方清颜专业祛痘,2016年08月09日 11:30  来自 微博 weibo.com,夏天怎样补水保湿？空调房保湿法 炎热 夏天，   冷气一般 比室外温度平均低 度左右，如此之大 温差使得肌肤每天至少两次进出于冷热交替 环境中，受 忽冷忽热 刺激 (与此同时，干燥 空气导致  内湿度下降，肌肤 干燥无可避免 )   早晨 护肤程序中，至少 使用,2016
150,9,8,217,一方净土净化器,2016年08月09日 10:01  来自 皮皮时光机企业版,空气污染持续加剧 员工健康安全谁买单 近 来室内空气污染物 来源和种类 益增多，尤其 商务 空间 目前大多数上班族 %以上 时间    内度过，由于 内环境因素较复杂，更容易导致空气污染肆虐 ，细菌病毒滋生，严重威胁 人们 身体健康O 链接,2016
151,8,8,218,日精网络分享君,2016年08月08日 19:46  来自 创意达人,文竹吊兰 内装修乔迁吸甲醛净化空气常绿叶绿箩盆栽绿罗 券后 . 券 O 链接拍 O 链接,2016
152,7,8,221,高级美容护肤讲师lan,2016年08月07日 22:13  来自 贝贝微助手,跷二郎腿 这个姿势好像让 们感觉很舒服，但实际上会造成腿部血流 畅，更有甚者会引起脊椎变形  长时间吹空调 长时间呆 密闭 开 空调   ，空气 流通，难得吸到一丝新鲜 空气，这样和容易患上“空调病”,2016
153,4,8,223,苗方清颜专业祛痘北京门头沟店,2016年08月04日 14:13  来自 红米2,夏天怎样补水保湿？空调房保湿法 炎热 夏天，   冷气一般 比室外温度平均低 度左右，如此之大 温差使得肌肤每天至少两次进出于冷热交替 环境中，受 忽冷忽热 刺激 (与此同时，干燥 空气导致  内湿度下降，肌肤 干燥无可避免 )   早晨 护肤程序中，至少 使用三种,2016
154,4,8,224,知天气,2016年08月04日 10:33  来自 微博 weibo.com,国家防汛抗旱总指挥部 (以下简称“国家防总”)督察专员 新闻发言人张家团   北京表示，当前，全国正处于防汛最关键时期 张家团表示，据预测，  份西北太平洋副高继续偏强 偏西，影响中国 冷空气仍较为活跃，全国降水总,2016
155,3,8,227,万博苗木场,2016年08月03日 11:19  来自 全网诚信通,批发 室内桌面盆栽 小型绿植 豆瓣绿净化空气  必备  O 链接,2016
156,31,8,230,無為而制,2016年08月31日 16:30  来自 微博 weibo.com,绿意神器  [得意地笑][得意地笑]植物需 阳光 空气 水，但 直接  照 一定时时 有，有时看 一盆盆 绿色植物枯萎，反倒显得自己粗心大意  Mygdal Plantlamp 出现，  替 们解决这个问题 他们替植物打造   需直接 照及水份 能生存 环境，利用LED灯取代 照,2016
157,31,8,231,上海装潢网官网,2016年08月31日 14:49  来自 360安全浏览器,看惯 现代社会钢筋水泥铸成 冰冷 墙体， 听惯 市声 喧嚣 吸惯 尘埃和汽油废气 忍受惯  和居室 狭小空间 憋闷 城市人  否想亲近大自然，呼吸新鲜空气，快来感受温暖小木屋带来 另一番韵味吧O 链接,2016
158,31,8,232,千居Spacious,2016年08月31日 13:00  来自 微博 weibo.com,当夏室内设计  趋势  追求贴近自然，将自然景观引入室内 室内摆放一些绿色植物可以给人一种勃勃生机，自然和谐 感受 而且植物 仅可以美化室内， 少植物本身还能够吸取各类有害有毒物质，同时能够起到净化室内空气 作用,2016
159,31,8,233,浩铭商务,2016年08月31日 09:52  来自 weiboim,店铺 O 链接；微分销申请O 链接 空气净化器家用室内除甲醛二手烟味卧室氧吧小型 负离子桌面 今 特价 优惠券 . 领券地址O 链接 购买地址O 链接,2016
160,30,8,234,爱图购时尚搭配,2016年08月30日 10:32  来自 微博 weibo.com,来一盆 吧~放 /卧室/客厅，淡雅清香，心情 会和空气一样好，含盆带花苞，限时特价 . 包邮带走，出自,2016
161,29,8,235,美丽是永恒的,2016年08月29日 22:01  来自 贝贝微助手,健康策略保持室内空气新鲜 预防空调病 话，保持室内空气新鲜 最重   所以最好每两三小时开窗换一次气   放置一些绿色植物，可以充当小小 空气滤净器 点击女性专业肌肤测试链接， 解自己 肌肤类型，超准 哦， 测 吗？O 链接,2016
162,29,8,236,娥眉湾湾姐,2016年08月29日 19:18  来自 iPhone 6,鼻子隐藏多少隐患 知道吗⁉️❌雾霾天气空气污浊❌人流集中吸入浑浊空气❌有害杂物释放有毒气体❌干燥粉尘吸入鼻中⚠️⚠️导致👇💥 岁以上儿童鼻结痂💥职业性吸入粉尘💥 鼻干💥居住环境受空气污染💥鼻腔发炎💥过敏性体质针贴心❤️爱鼻贴❤️帮您解决鼻部问题?,2016
163,28,8,239,杨建国,2016年08月28日 20:40  来自 微博视频号,号，河南省副省长 省大气攻坚战领导小组副组长， 主任许甘露主持召开大气污染防治攻坚战领导小组 约谈会议，对 家环境违法违规，重点治理项目进展缓慢企业，单位进行约谈 会议指出， 省开展大气污染防治攻坚战以来，全省各地各部门奋力攻坚，空气质量有 明显改善，,2016
164,28,8,240,熊·有嗣,2016年08月28日 01:06  来自 微博 weibo.com,顺庭加湿器家用静音卧室迷 空调空气加湿器 空气净化器香薰 优惠价 领卷 . 领拍O 链接 购买O 链接 迷 静音卧室空气加湿器，超大雾量，微米大雾， 小时加湿，湿润肌肤，双喷雾口,2016
165,27,8,245,石的光辉官网,2016年08月27日 13:08  来自 实得惠省钱网,顺庭 加湿器 家用静音 迷 空调空气加湿器 | 优惠券后 元包邮迷 静音卧室空气加湿器，超大雾量，微米大雾， 小时加湿，湿润肌肤，双喷雾口 顺庭加湿器家用静音卧室迷 空调空气加湿器 空气净化器香薰，天猫有商家目前报价 元，. O 链接,2016
166,27,8,246,东方社工,2016年08月27日 11:26  来自 微博 weibo.com,可能并 拥有最傲人 事业线，最完美  m长美腿，或者经常  “好”性格让 成为 “空气”人？然而并   意这些细节， 所拥有 一切造 现 最独特   发现与众 同 美， 时光 ，爱上独一无二    O请爱上，每一段时光 ，独一无二,2016
167,26,8,247,夏日心情_888,2016年08月26日 20:18  来自 小米Note,每天 被各种味道缠绕 ，害    走神  瞌睡 安利优生活®浓缩空气清新剂， 浓缩配方，只需轻轻一按， 淡雅 大自然田园幽香，清新怡人 让 神轻清爽，重归清新天地， 效率大大增加哦,2016
168,25,8,250,青白江区姚渡镇坪家村,2016年08月25日 20:25  来自 UC浏览器Android版,周末四川大部降雨降温 最高 降温 ℃四川 线消息(记者 吴璟)记者刚刚从省地质灾害应急指挥部  解到，依据省气象台   时发布暴雨蓝色预警，受冷空气影响，  傍晚-  ， 省将有一次降温降雨天气过程，预计最高气温将下降 - ℃，盆地大部有雷雨或阵雨，局部地方小时雨强可达 - mm，雷雨,2016
169,23,8,252,小熊宜家宜居专卖店-,2016年08月23日 16:06  来自 iPhone 6 Plus,看报喝茶时，阿拉斯加 鳕鱼正浮出水面；  高级酒店推杯换盏时，梅 雪山 金丝猴刚好爬上树间；  拥挤 道路上烦闷 苦按喇叭时，西藏 山鹰正盘旋云端.有一些系 领带穿 皮鞋永远无法走到 路，有一些城市 永远闻 到 空气，有一些 尔虞 诈中永远遇 到 人  安心继续做,2016
170,19,8,254,洛瑶,2016年08月19日 13:41  来自 iPhone 6s Plus,北京这么好 天气，坐   ，看看这段话，好想哭  当 埋头制作PPT时，阿拉斯加 鳕鱼 许正跃出水面；当 看 枯燥 报表时，梅 雪山 金丝猴刚好爬上树尖；当 拥挤 公汽上时，西藏 山鹰正 云端盘旋；有一些穿高跟鞋走 到 地方，有一些喷 香水闻 到 空气，有一些 写字楼,2016
171,19,8,255,google119,2016年08月19日 09:04  来自 微博 weibo.com,品质生活， 纯净 空气纯净 水 aquasana 专业滤水品牌，目前已进驻中国， 北京上海高档CBD设有专柜 目前中国区只有家庭和商业净水系统装置，  们 推介 滤水杯尚未进入中国市场 这款套装含两只 ml杯子，可以去除水中 % 有害物质， 没有净水装置  学,2016
172,18,8,256,壹索_youngsee,2016年08月18日 15:11  来自 iPhone 6s Plus,寒冷 空气夹 冻雨让工厂  人几乎 待  室内，和平时 一样，四周看 到 上夜班 人，厂区除 隐隐听到一点机器马达 低沉 声音外，一片宁静 肖岩跨进厂门时看 下表，时钟刚好指到七点半 他 来得太早，离上班时间还有整整半小时 打开 ，屋 一阵热浪袭来，让肖岩一下舒服 许多,2016
173,18,8,257,闵行中医医院,2016年08月18日 10:10  来自 专业版微博,春季干燥多风，使得人们易形成上火症状，加之长期处于 ，室内空气干燥 流通，久坐电脑前干燥问题更  请自来 主 表现为口干 唾液减少甚至吃干食必需水送 多发龋齿；眼干 有异物感 泪液减少甚至无泪；反复腮腺肿大；关节疼痛肿胀；多系统损害，包括肺间质病变 萎缩性胃炎 慢性肝炎 血液,2016
174,17,8,258,上海合作交流发布,2016年08月17日 22:21  来自 微博 weibo.com,昨天，设 上海 长三角区域大气污染防治协作小组 发布长三角区域空气“半 报” 今 上半 ，长三角区域PM . 平均浓度同比下降 % 上海市 江苏省 浙江省PM . 浓度较  同期分别下降 . %  . %和 . %，安徽省PM 浓度与  同期持平 今 下半 ，借助区域内一系列重大活动保,2016
175,14,9,261,蓝胖子券券,2016年09月14日 15:29  来自 皮皮时光机,德尔玛加湿器家用静音卧室空气净化器家用大容量 迷 香薰机券后 . 元优惠券 O 链接下单 O 链接静音加湿器，家用 用，空调补水伴侣，以简约 设计线条，凸显 生活艺术,2016
176,30,9,266,水培电子花瓶厂家批发,2016年09月30日 15:25  来自 全网诚信通,水培批发一帆风顺净化空气 内桌面花卉绿植摆件白掌玻璃盆栽 O 链接,2016
177,30,9,267,航空君,2016年09月30日 09:23  来自 微博 weibo.com,昆明 个拍机 好地方， 光空气通透 照充足，还有很多好位置，比如当 大名鼎鼎 巫家坝“拍机 ”，即使现  长水 有很多好点 图库贴图手 给大家带来这组昆明及云南 好图，请各位阴霾天  童子们尽情流哈喇子  更多美图请关注,2016
178,29,9,268,好点品网,2016年09月29日 21:58  来自 好店品官网,Deerma 德尔玛 DEM-F 加湿器 L | . 元包邮( . - 券)夏季开空调屋子 很干，秋冬天气干燥，北方冬季有暖气更加干，加湿器 家 ，  必 可少 小家电哦 这款加湿器规格 L，根据空气湿度可以三档调节雾量，能持续喷雾 小时，持续. O 链接,2016
2958,15,7,3643,AINY安逸,2019年07月15日 22:58  来自 Samsung Galaxy S8+,被  空调冷死，出到外边忘记脱外套，焗 一身汗,2019
2959,15,7,3644,但是不要忘记亲吻,2019年07月15日 22:49  来自 iPhone 6s,小柯 审计局实习碎碎念 day 昨天 附近找到 房子住，房租便宜到离谱 过环境很一般 之前 报名 实习单位  税务师事务所 前几天学委突然打电话告诉 ，有去审计局 机会，问 去 去 然后 被调来审计局   才知道 们专业负责人选人 标准 她觉得优秀踏实 学生她怕 对优秀有什,2019
2960,15,7,3645,窗外的雨53793,2019年07月15日 22:46  来自 iPhone客户端,. 号夜 做 噩梦二十九 前 发生 四方新天地 楼坠楼案故事总  风平浪静时发生 ，俗话  有钱能使鬼推磨，这话一点 假，那个 代老百姓住个平房已经 错 ，这户人家有楼房，  得家 老父亲 地税局长 这房子留给小女儿现住（结婚用 ），由于嫌楼层太高，安全起见阳台需 安装防护栏，喂,2019
2961,15,7,3646,草履虫和他的海,2019年07月15日 22:40  来自 HUAWEI nova 3i,喝粉，吹空调，喂蚊子  子 结束 吗嘛,2019
2962,15,7,3647,1丶不楠,2019年07月15日 22:39  来自 朱一龙超话,朱一龙 三伏天   同事吹 空调 大汗淋漓，问 为啥披个毯子，  中午人少有点冷 下午她们又  旁边问  热么， 觉得干爽舒适刚刚好 ，好像和大家过   同 夏天 可能心有朱一龙自然凉,2019
2963,15,7,3648,向日葵不向我-,2019年07月15日 22:25  来自 iPhone客户端,公司电梯可能安 新系统，进去没几个人 响，好 容易熬到 🙃空调坏,2019
2964,15,7,3649,let_it_hending,2019年07月15日 22:22  来自 买拢龙送的iPhone 8 Plus,喜欢跑完步以后大汗淋漓 酣畅，好xu～～hu～～ 讨厌  寝室 开  度空调，大家 觉得温暖适宜 却只能肢体冰凉瑟瑟发抖 虚弱感 常感慨 纪大  得 服老，居然已经开始清早六点半自然醒  操场跑圈还差点跑输给三四岁 小屁孩唔.今 叨叨总结,2019
2965,15,7,3650,Feb-小阿盼,2019年07月15日 22:00  来自 HUAWEI P20 Pro,⃣🌧 ⃣ ⃣ 班如果有两个老师 那绝对  唱白脸 唱黑脸 无疑   唱黑脸 那个 所以 有 平时作业做 慢 小朋友得跟 去另 没有空调  做作业 只 没想到 有两个小朋友居然主动提出来 过去 问其中 小姑娘''学校  老师对 们好 好呀''她 '' 好''  问为什么 她,2019
2966,15,7,3651,海边的山顶洞人,2019年07月15日 21:59  来自 前后2000万 OPPO R11,空调冷得像前女友 心,2019
2967,15,7,3652,3spirits26,2019年07月15日 21:59  来自 微博轻享版,万万没想到领教桑拿天 威力 从快 被  空调吹出老寒腿开始,2019
2968,15,7,3653,就是high嗨,2019年07月15日 21:50  来自 HUAWEI nova 2s,导师 来教研室让 去送报销，教研室空调坏 超级热超级热 老师进来 ，没开空调吗？‘空调坏 ’ 老师 ，  有风扇，去  拿  导师真  神仙,2019
2969,15,7,3654,河北人在北京1020,2019年07月15日 21:14  来自 iPhone客户端,刚缓过劲儿来 空调坏 ，蒸 一天桑拿脑子 烧短路,2019
2970,15,7,3655,夢遊日記book,2019年07月15日 21:10  来自 前置双摄vivo X9,早八点到政府现 已经九点  刚刚结束 工作  吹空调  有代价  想哭  想回家,2019
2971,15,7,3656,Idolmama,2019年07月15日 21:05  来自 iPhone客户端,体温高 人真 伤 起， 开 空调，但 开 度，这么大空间呢，热到中暑  真  够 ，头晕恶心，下班时候 快吐 真希望那些怕冷 能自己多穿几件衣服，毕竟热 话，  没什么可脱,2019
2972,15,7,3657,七彩小金鱼,2019年07月15日 20:52  来自 iPhone客户端,空调 给力  呆 一天，用一趟 KM 汗水彻底摆脱闷汗 乏力 夜晚 夏天，暑气慢慢消散，伴 迎面 凉风，整个画面犹如 对焦 模糊镜头 经过一段前所未有 焦虑压力，满满 幸福感终于又回来  希望现  状态能持续久一些，加油💪🏻,2019
2973,15,7,3658,超凶的钢丝球,2019年07月15日 20:38  来自 iPhone客户端,祖马龙 蓝风铃特别好闻，有多好闻呢？ 像大热天去上班，外面炎炎夏 ，空气  燥热 ，突然推开  门，感受到  凉爽 空调和同事切好 西瓜 味道，沁人心脾，又有点甜,2019
2974,15,7,3659,一点也不消极到骨子里的ctt,2019年07月15日 20:30  来自 iPhone客户端,空调开 很迷， 光经常被调到 度，还 开窗户,2019
2975,15,7,3660,lSenstym,2019年07月15日 20:13  来自 前后2000万 OPPO R11,空调真 有毒打完喷嚏真感冒  下午本坚持 住想回家，可还 决定坚持给初中 上完课，满身疲惫话  想  本来习惯感冒 吃药 自然好，可 为 明天 影响破小孩， 还 安排上   希望明天喉咙还 好好 ，带 扩音器还 好好,2019
2976,15,7,3661,BillCode,2019年07月15日 20:03  来自 小米MIX2S 全面屏,跑步（走路）打卡第一百九十一天 单位 空调下工作（敲键盘） 一整天没有什么比跑完步之后大汗淋漓 感觉更让人开心    北京· 坛公园,2019
2977,15,7,3662,Bio-essence凯伊秀,2019年07月15日 20:00  来自 微博 weibo.com,担心 太干 宝宝，马上这 集合  含生物能量复合精萃™，能够有效锁水， 算 夏季补水最大 敌人——空调， 阻止   保持水润 步伐 宝宝们赶紧拥有起来!水润肌肤 等 ~ 还有什么补水小妙招呢？转发 并分   补水小妙招，随机抽取幸运儿获得凯伊秀水,2019
2978,15,7,3663,哒哒哒D_d,2019年07月15日 19:51  来自 华为手机 畅享玩不停,练车感悟 .每天上班过   啥 子呀，天天空调吹上，水喝上，码字简直太幸福  .但凡身边有倒车，掉头 忍 住 盯住，表面很平静，心 碎碎念，左打一圈，回正诶， 错 错，可以 ，啧； .有空调地方  天堂，公交，哇， ，哇，家 ，哇 好凉快!； .坐等一下午练一把这个心情难以,2019
2979,15,7,3664,忘了你有没有转身,2019年07月15日 19:49  来自 iPhone客户端,空调开 太足   像前女友 心一样冷,2019
2980,15,7,3665,平静绿薯条,2019年07月15日 19:49  来自 前置双摄vivo X9s,为什么 觉得晚上 地铁和午休时    空调 这么冷 鸡皮疙瘩 起来,2019
2981,15,7,3666,倔强的yangtou,2019年07月15日 19:34  来自 微博 HTML5 版,北京 多度 三伏天，  空调居然坏 ，热 整整一天 ，喝杯冰咖啡，瞬间感觉好幸福,2019
2982,15,7,3668,是阿倩倩呢,2019年07月15日 19:08  来自 iPhone 7,再  穿超短裤去上班   老寒腿真 抵 住地铁和  空调,2019
2983,15,7,3670,卡皮巴拉出逃计划,2019年07月15日 18:49  来自 宇宙级小可爱,兽兽这个人有多可怕呢他能把 打冷气打到让 一上三楼 浑身一抖进他 问问题撑 过两分钟 得赶紧跑然而他老人家坐 空调口悠然自得,2019
2984,15,7,3671,vie______,2019年07月15日 18:38  来自 荣耀9 美得有声有色,空调 太冷 叭，吹 手脚发凉出来又很热，然后 起荨麻疹,2019
2985,15,7,3672,是明明同学哟,2019年07月15日 18:11  来自 朱一龙的小笼包,空调坏 ，朱一龙活粉快热死,2019
2986,15,7,3673,游移水母_,2019年07月15日 17:52  来自 OPPO R9,然怎么  非酋，上班第一天停电，全院 最热，出去感觉哪哪 开 空调,2019
2987,15,7,3674,Big_Big_FangFang,2019年07月15日 17:50  来自 iPhone客户端,这感冒迟迟未愈  空调得负全责（打）,2019
2988,15,7,3675,Yesokiiii,2019年07月15日 17:38  来自 iPhone 7,为什么夏天  找 到  待 住 地方，除 室外 冷，哪  冷，咖啡厅冷，医院冷， 冷，出租车 冷 空调电费  钱吗？还  太虚 ？,2019
2989,15,7,3676,不是所有鱼都要生活在同一片海洋,2019年07月15日 17:37  来自 荣耀V20 4800万3D相机,们 这个空调状态风湿病老寒腿跑,2019
2990,15,7,3677,四叶岩,2019年07月15日 17:33  来自 微博轻享版,三伏天，同事为 通风，开 窗，热浪涌进来，空调还 让开大， 觉得     中暑,2019
2991,15,7,3678,小彭彭的快乐星球,2019年07月15日 17:20  来自 iPhone客户端,空调坏 蒸 一天桑拿,2019
2992,15,7,3679,希希希希是我呀,2019年07月15日 17:11  来自 iPhone客户端,空调坏  后背和屁股  汗 有种被蒸熟 感觉,2019
2993,15,7,3680,Early_Junnnnnne,2019年07月15日 17:05  来自 iPhone客户端,简直  自插flag专业户 早上还贱兮兮和他  近一两个 肯定会得空调病感冒 然后下午  坐   擦鼻涕 眼看 垃圾桶 快堆满纸团团,2019
2994,15,7,3682,tommysung99,2019年07月15日 16:51  来自 OnePlus 6T,一天 心情真  大起大落，早上刚刚安排任务 时候还 满脸懵逼又很无奈 ， 过随 一天任务结束，坐进 吹 空调，心情瞬间感觉美丽多 ~从一开始啥  会到任务结束，  从实践中收获 许多新知识；从早上第一张图 杂乱无章，到下午第二张图自己能明白自己想 记录什么，真  太奈斯,2019
2995,15,7,3683,遇见李某某,2019年07月15日 16:48  来自 微博极速版,这  空调比待到健身房出汗多多,2019
2996,15,7,3684,blue骏1125,2019年07月15日 16:44  来自 iPhone客户端,没空调，尼玛，  热死,2019
2997,15,7,3685,灵异的翅膀2014,2019年07月15日 16:42  来自 Samsung Galaxy S8+,这破空调，有跟没有 样，   放毒    转动，这个夏天有点凄惨,2019
2998,15,7,3686,不吃葡萄哪儿来的葡萄皮儿,2019年07月15日 16:40  来自 iPhone客户端,空调太冷   吹  汗毛直立,2019
