,Day,Month,Unnamed: 0,Name,Date,Content,year
13089,1,1,15546,恋爱不如塔防,2022年01月01日 00:56  来自 iPhone客户端,最后一天，下班后揣 刚发  终奖和彬彬开开心心去盒马点各自喜欢 海鲜，一起看 那只 块 帝皇蟹  明 可以大方点上还没开始吃， 群  物业通知空调没关而同事们又   没有回去过时 虽然确定昨天下班前 已经关好电而且昨晚没有收到物业通知，但纠结一番，十点多 还,2022
13090,1,1,15547,W-哒不刘-,2022年01月01日 00:47  来自 realme X2 6400万鹰眼,从早上想听周杰伦 歌 但  会员 可  没有早会 平姐 平姐 话  好玩 高级又搞笑又有道理后边那组 有个小姐姐收到 花 实名羡慕没有女孩子 喜欢花上午停电 商量 会怎么住 摸鱼魏来教 跆拳道 出拳 时候俩拳头硬生生撞到 生疼半天没缓过来中午和组长吃饭 又 解到一些颠覆三观 事,2022
13091,1,1,15548,我是一个没有昵称的孩子,2022年01月01日 00:38  来自 nova5Pro人像超级夜景,本来 懒得写 终总结但 收到祝福 那一刻还 没忍住冲动又拿起 手机被人放 心上 感觉真好 会有人特意 零点给 发来祝福 感觉过 很快一眨眼 过去 回望感觉自己这一 好像没什么太大进步甚至感觉过 有些浑浑噩噩但终究 结束     再纠结记得最头疼 时光  . 那个周末 科创申报书,2022
13092,1,1,15549,柠檬不苑,2022年01月01日 00:00  来自 前后2000万 OPPO R11s,最后最后一天，有曲折 收获 幸福首先庆祝 三代 宝贝们发 第一首歌上午第五节课下课以后晓伟叫 去 ， 寻思  最近没犯什么错，结果去 以后 叫 回电话， 挺急 ， 回过去才知道 计划提前 一天，叫 放 学直接去医院，然后  开始紧张起来，第六,2022
13093,15,1,15550,辛裘扶堤,2022年01月15日 19:15  来自 Android客户端,这几天下午同一时间准时看包，看钱包，看只能装可爱 小包， 把小而美揪出来  想，当慈禧太后这类人太爽 ， 一句 想 什么什么，大家 想破脑袋去满足 她 最短 时间内，看到最上乘 东西  下午被空调吹得晕乎乎 ，眼睛被吸走水分，看到重影，木木 ，  闭上，烦躁得简直 能忍受人,2022
13094,15,1,15551,让我来想想吧,2022年01月15日 18:28  来自 微博网页版,有点烦 周六晚上 人  加班 开 半边空调  暖 快点过 吧 好想放假呀,2022
13095,15,1,15552,幸福璇子,2022年01月15日 17:17  来自 iPhone客户端,连周末 穿 工作服应该 加班 最高境界 没有空调  让头昏更昏 一点这个  对 来 还  太友好,2022
13096,15,1,15554,小公主要幸福啊,2022年01月15日 16:00  来自 我是中国人Android,🍏 🍏 生活常识♥️ 如轻度烧伤，烧伤面积 大，仅局部起泡，发热肿痛，可将受伤部位浸泡 盐水中，有止痛消肿作用 ♥️ 吸烟会阻碍人体对维生素C 吸收，尼古丁对维生素C有破坏作用，因此吸烟 人容易缺乏维生素C ♥️ 将适量绿豆煮烂，加白糖，每天当水喝，可防中暑；适量加入金银花，效,2022
13097,15,1,15555,aoehzbwykqlsss,2022年01月15日 15:16  来自 Mac客户端,空调太过给力，外套脱 ，手脚  冒汗,2022
13098,15,1,15557,一百橘绿映臣黄,2022年01月15日 11:38  来自 微博轻享版,孩子跟家人感情 好 或者能料到父母反应  信任 一般 这样，抱怨 很少 ，所以出事  多，而且父母把孩子放那么远 家孩子  做  早上九点吹空调上班 工厂打工 ，能预想到什么吗？心真够大 O 链接,2022
13099,15,1,15558,将来也不吃葱姜蒜,2022年01月15日 11:29  来自 iPhone客户端,可能 适合活 早上磨磨蹭蹭起来好 容易 出门 ，结果自己一肘子打门框上 ，瞬间疼 哪   想去，但  觉得最后一天 ，走吧走吧上班去，再干点活儿，打扫打扫卫生，晚上咱 早点回来，然后心 默念   学生，学习   天职出 门，走到水房，进去打个水吧，走 两步 手滑，杯子飞,2022
13100,15,1,15559,造梦汉子,2022年01月15日 11:24  来自 阳光信用超话,ygxy 善 可 弘，恶 可 去  善心人人有，快乐  他  善念养善心，善心生善念  德 积 厚，善 行 成  人往高处走，善 心中留  至宝 常现，至善 常有  行莫于恭敬，善莫于用心  由善入恶易，由恶入善难  爱 ，  祖国 守护全世界最好 阿中（ 爱中国,2022
13101,15,1,15560,种花家的搬砖兔,2022年01月15日 10:09  来自 Android,慵懒周末，专门等到放假 才开，干净清爽 花露水味儿，并 慵懒，尤其 适合冬天 周末 这味道瞬间让 想起夏天周末 人 开 空调  加班  子 温暖壁炉 闻 发苦，这个 心 苦,2022
13102,15,1,15561,老咪和小白,2022年01月15日 09:51  来自 微博视频号,前方同事发来报道，老咪终于去门口孵空调 ，之前 们一直问老咪 哪 ，   知道只有早上和下午两点前出现过，其余时间躲哪 睡觉去    L老咪和小白  视频,2022
13103,15,1,15562,蛋黄少女_,2022年01月15日 09:44  来自 iPhone客户端,周六  上班期末 美术老师  实验考试 做苦力 体育考试做苦力但 大多数时间  嗑瓜子吹空调,2022
13104,15,1,15563,叫就叫我毛三,2022年01月15日 08:39  来自 Android,园区统一空调周末 节假 关闭 平  热 冒汗 难得周六上班冻得抖瑟瑟 开 立式空调去,2022
13105,15,1,15564,荒野里的歌利亚,2022年01月15日 08:36  来自 iPhone客户端,下楼走到公司门口，才发现 杭州下雨 ，外面湿漉漉 ，冷得很非常 又坐电梯上去借 公司 伞 偏偏 穿 阔腿裤，走去地铁站 路上，寒气一直往  裤腿 钻，整个人 停哆嗦 公司 老城区，人行道并 平整，路灯光线昏暗，东一脚西一脚 ，一 留神 踩  水坑 ，脚丫子顿时一凉， 没当一,2022
13106,15,1,15565,鄢知喵,2022年01月15日 02:37  来自 小米9 SE,价值观 金钱 最 吝 东西   一般等价物， 现 这世代，钱根本  耗费私人劳动 可以转换来 ，它 攫取 ， 时间，以及对时间 掌握自由 资本只驱使 往最能盈利 地方去，它漠视劳动和劳动幸福，它吞咽每份麻木当佐餐 耕地，砍柴，搬砖，垒土，通通 值钱，应季蔬菜往往每斤一元左右,2022
13107,15,1,15566,盐味琪几酱,2022年01月15日 01:41  来自 微博轻享版,猪 生 快乐 先  来 南宁然后本以为只有一中午短时间 见面 结果还去  那热得 死空调调   房间坐坐再一起去  上班 后来还很开心地去   酒店借住一晚一起点 外卖并且 咬碎 杯子折弯 梳子然后  一冲一动去 上海 霸占   床  睡衣,2022
13108,15,1,15568,谋篇布局ing,2022年01月15日 00:51  来自 Android,现  担心  空调有没有关天呐,2022
13109,15,1,15569,OlympiicGamerr,2022年01月15日 00:15  来自 iPhone客户端,提前吃过午饭趴 睡觉，一觉醒来桌上放 学生送 橙子🍊 家长跟   “他  好忙，中午可能 还没吃饭 ”惭愧惭愧😂另   知道中午到 给 打开热空调 “田螺姑娘” 谁？？ 然真 感冒啦,2022
13110,14,1,15570,法解,2022年01月14日 23:38  来自 微博 weibo.com,快过  ，工作反倒 越来越紧， 一直加班到快十点，等回到家 十一点  虽然很忙，但 觉得很充实 每天 有收货，很充实  小楠和小霞来 找 ，还带来 礼物， 东北 大米和河南 小磨香油 估计 她俩觉得麻烦到  ，心 过意 去，特意来表达心意  这么做，  讲究，但  够,2022
13111,14,1,15571,卧底7号,2022年01月14日 23:31  来自 iPhone客户端,房间好冷  温度计显示 . 度  怎么眨巴一下眼睛 上下眼皮相遇瞬间 冰冷   眼球  液体 变冷 吗 志玲姐姐  冬天开空调对皮肤 好 妈蛋即便这样从早到晚还 饱受  度 摧残 能忍到  感冒 靠     顽强 生命力,2022
13112,14,1,15572,奶茶奶茶naicha,2022年01月14日 23:18  来自 HarmonyOS设备,天天  吹空调，回家烤箱暖脚，最终结果  给 干 鼻子噗噗 冒鼻血出来,2022
13113,14,1,15573,掉了一只翅膀的蝴蝶,2022年01月14日 22:45  来自 iPhone客户端,把自己 电脑带去公司 话  人待   感觉真好虽然 霸占 老板  （老板来 后 没 啥把包放  出去 ） 用被空调对 吹  用忍受 门窗密闭 透气 难闻 气味 反正舒服多 除 嗓子还 哑 到底还有几天才能恢复,2022
13114,14,1,15574,_zhuchengqing_,2022年01月14日 22:44  来自 iPhone客户端,电热水袋到  下周再  会 没空调   面冻手,2022
13115,14,1,15575,小小胖哥的世界,2022年01月14日 22:26  来自 iPhone客户端,真心 太冷 麻麻 超级制热 空调 丝毫 起作用感觉冷风一阵阵吹进 幸好 们 放假 ， 然又 有同学冻感冒😷小象锅锅和  团锅锅 因为发热没能参加考试，小象锅锅超级幸运，因祸得福晚上必须吃个羊暖一暖，可惜，苍蝇馆子连空调 没，麻麻 随便拍 下，秒,2022
13116,14,1,15576,keepgivingup,2022年01月14日 21:59  来自 iPhone客户端,救命   开空调时冷  行 开 空调又困  行,2022
13117,14,1,15577,每天都想开心的傻子,2022年01月14日 21:53  来自 荣耀20 PRO,这一周简直  浑浑噩噩中度过为什么浑浑噩噩 因为 空调一到下午能把人热晕导致浑身无力这周工作任务分 一半给其他部门使得本来任务轻松  闲 一批每天上班  这 搞一下那 搞一下最后跳半个小时 舞蹈结束 个小时 有预感这段时间会  以后忙  可开交时最怀念 时候,2022
13118,14,1,15578,婷好,2022年01月14日 21:20  来自 Android,讲几个好玩 事和观点  .跟弟弟每  比学赶超之路 每天发图，谈笑风生，得此大弟实乃人生之大幸事  .隔壁张行长 他知道 跟红玉姐 电脑密码一样，这  榜样 力量 （ps 每次提到 俩密码一样，伴随  师傅赤裸裸 嘲讽 舔狗 ） 话真 一门艺术 .  小衣拿 跟 斤,2022
13119,14,1,15580,橙味糖水,2022年01月14日 20:12  来自 iPhone XS,这个好东西 怎么才用上   最近零下好冷， 天天开空调，  皮肤真 受 住 ，干干 甚至微微有点痒  九敏 上厕所一照镜子两颊还有点泛红🤦🏻‍♀️现 天天晚上  雏菊 天空这款精华油救 精油护肤真 尝试一次 爱上～干皮冬天果然还 得用油 姐妹们  最近几天脸颊泛红好,2022
13120,14,1,15582,sophia--袁卷卷,2022年01月14日 19:38  来自 HUAWEI Mate 30,开空调 关门关窗   抽烟真 令人窒息男德教育刻 容缓,2022
13121,14,1,15583,是阿花不是南瓜,2022年01月14日 19:34  来自 iPhone客户端,自从 空调被拆掉以后， 每天  小冰人手手冰脚脚冰，脸脸  冰,2022
13122,14,1,15584,YohcE_,2022年01月14日 19:23  来自 iPhone客户端,翻相册才发现 这只小狗占  好多内存今 夏天 能来蹭空调   能陪 蹲  门口啦有人同   “生命  这样” 生命 该 这样  能 这样,2022
13123,14,1,15585,Jok-06,2022年01月14日 18:29  来自 HUAWEI P30,快乐  新装 空调和香飘飘给,2022
13124,14,1,15586,小蚂蚁的天空keke,2022年01月14日 17:26  来自 iPhone客户端,疫情快点结束吧   们那个小破亭子真 冷得很诶， 想  开空调 暖手宝 还没带,2022
13125,14,1,15587,奶糖味的小高,2022年01月14日 17:20  来自 iPhone客户端,开空调  还 盖个毯子拿 热水袋 淮安,2022
13126,14,1,15588,Leodohemg,2022年01月14日 17:12  来自 iPhone客户端,已经袖子撸到最高 ，秋裤 撸到 膝盖 又干又热🔥前后两台中央空调 度 开每天   路上冻死还  热死之间反复横跳,2022
13127,14,1,15589,哒啦_哒啦哒哒,2022年01月14日 16:57  来自 iPhone客户端,浙江， 这个季节，人坐  开空调    ，彷佛坐  零度 冰窖，从头冻到脚,2022
13128,14,1,15590,圆要没烦恼,2022年01月14日 16:42  来自 HUAWEI Mate 40,坐  给空调吹得热死 突然 怀念昨天 南京喝 茉酸奶 真 好好喝 牛油果一点  讨厌很清爽呜下次喝 什么时候呢,2022
13129,14,1,15591,ObliviatagerZ,2022年01月14日 16:17  来自 iPhone 12 Pro Max,致   空调 过火  冷酷一下,2022
13130,14,1,15592,-YoungQ_,2022年01月14日 16:12  来自 iPhone 12,小杨 记☁️下午  空调打 暖所以去楼下车间摸鱼短短 小时 从车间师傅们口中认识  下 个青 才俊真好,2022
13131,14,1,15593,什么我不熬夜哇,2022年01月14日 15:56  来自 iPhone客户端,空调热到 去消防楼梯间后怒喊一声好他妈凉快,2022
13132,14,1,15594,昨夜风来雨骤疏,2022年01月14日 15:55  来自 Xiaomi 12X,空调暖和 让 睡 快两小时 福州·福建医科大学,2022
13133,14,1,15595,初拥我,2022年01月14日 15:41  来自 iPhone客户端,空调温度开 可太足 ，热到想睡觉,2022
13134,14,1,15596,别名California,2022年01月14日 15:22  来自 HUAWEI Mate 30 Pro,最近组 忙  项目 中午 点多才刚结束立项会 出去吃 个午饭再睡  分钟 觉起来老板  对方融满   们现  可以下班  然后 点他 拎 包走人  独留   蹭空调,2022
13135,14,1,15599,皮卡丘吃桃,2022年01月14日 14:33  来自 vivo S12,过于大 ，又没有坐满，导致中央空调 开 几个， 一整天  身体 没暖和过哈欠和喷嚏和哆嗦 停好消息   周五,2022
13136,14,1,15600,久如_,2022年01月14日 14:33  来自 荣耀20,感觉 被  空调吹成木乃伊 人类 冷暖并 相通,2022
13137,14,1,15601,王平和_,2022年01月14日 14:24  来自 Redmi K40,这一周第一次踏入 ， 太想  空调 ，头几天  被冻死,2022
13138,14,1,15602,吃肉的陈小姐,2022年01月14日 14:22  来自 iPhone客户端,冬天  开空调，嘴巴好干  明明每天  努力猛喝水，可依旧难以缓解嘴唇 干 之前买过无界森林产品，这一次试 荷荷巴保湿润唇膏，超级适合唇部干燥 人，抹上 能瞬间滋润，润而 油， 常保湿 口红前打底均可 最难得  ，它  用过 唇膏中少有 涂上嘴角，两边 出白色印子 唇膏 ti,2022
13139,14,1,15603,丸丸是丸丸的丸丸,2022年01月14日 14:04  来自 法考超话,法考 三 法考，一点点小建议基本情况 法本 基础一般 毅力一般  第一次参加法考，从三 开始准备，民法钟秀勇老师，刑法柏浪涛老师，商法鄢梦萱老师，民诉戴鹏老师，刑诉左宁老师，行政李佳老师，三国杨帆老师，理论杜洪波老师 备考客观时候，看到好多人  做题，但 本人 知道为啥,2022
13140,14,1,15604,等着挨骂的腿毛,2022年01月14日 14:00  来自 nova8Pro我由我掌镜,空调开 ，  外面神清气爽，进 下一秒，感觉脸上被人捂 口罩   命,2022
13141,14,1,15605,Antoniaaaa_咚呢,2022年01月14日 13:53  来自 iPhone 11 Pro Max,空调开得这么足  裹 棉服竟然还觉得冷感觉现  重感冒 快  半条命 头晕目眩,2022
13142,14,1,15606,一朵小太阳___,2022年01月14日 13:48  来自 微博网页版,们经理好像有那个大病，自己去大  时候，空调一开  一下午，和 们   ，别人开开空调他 给关上，问  问，  五个人三个鼻塞  ，资本家 嘴脸，难道连个电费 付 起 吗,2022
13143,14,1,15607,新颜重启,2022年01月14日 13:38  来自 HUAWEI nova 3i,碎碎念   即将过去回望这一 ，新冠肺炎疫情还 到处肆虐，所到之处还 会让人们心生恐慌 谁 没想到这次 新冠疫情会这么难缠，但 始终相信 们会战胜疫情     工作岗位波动 很大，一 中 调 三次岗位，A中控，A统计，B中控 还记得A中控室二楼房间 空调 给力，冬天冻脚，,2022
13144,14,1,15608,桃李春风花田,2022年01月14日 13:30  来自 iPhone客户端,天冷成这样， 依然坚持 楼下散步  小时 哆哆嗦嗦回到 ，空调送来 暖意，瞬间感到全身细胞被激活 小确幸  适时虐一下自己后 放松,2022
13145,14,1,15609,蒜蒜子嗑cp,2022年01月14日 12:50  来自 微博轻享版,nili武汉光冷屁 雪 空调还坏,2022
13146,14,1,15610,Du_Mber小姐,2022年01月14日 12:47,下 跟没下一样   每天空调开 穿短袖 可以，从落地窗往外看一片雪花 看 到❄️下 个寂寞[小雪人],2022
